lead_id,dealer_id,lead_source,department,status,created_at
4576,14,Web,Sales,working,2025-02-02 13:00:00
4577,4,Call Center,Service,new,2025-01-26 14:46:00
4578,20,Call Center,F&I,working,2025-08-29 12:08:00
4579,45,QR Code,Sales,working,2025-03-13 18:05:00
4580,28,Web,Sales,new,2025-12-07 11:26:00
4581,59,QR Code,Service,new,2025-04-14 12:47:00
4582,23,Call Center,Sales,working,2025-06-03 18:02:00
4583,36,QR Code,Sales,new,2025-03-26 17:13:00
4584,42,Web,Sales,new,2025-12-05 10:51:00
4585,31,Web,Sales,working,2025-07-12 14:10:00
4586,5,Web,Sales,closed,2025-11-29 17:36:00
4587,34,QR Code,Sales,new,2025-06-26 12:15:00
4588,37,QR Code,Service,new,2025-03-02 17:50:00
4589,3,Call Center,Sales,new,2025-06-28 17:49:00
4590,3,Call Center,Sales,working,2025-06-23 15:14:00
4591,47,QR Code,Sales,new,2025-12-10 11:35:00
4592,19,Call Center,Service,closed,2025-01-10 15:29:00
4593,38,QR Code,Service,new,2025-03-14 17:55:00
4594,48,Web,Sales,working,2025-01-09 09:37:00
4595,23,Call Center,Service,closed,2025-05-23 09:56:00
4596,20,Call Center,Service,closed,2025-05-06 13:47:00
4597,27,Web,Service,closed,2025-09-11 15:39:00
4598,14,Web,F&I,working,2025-03-27 08:12:00
4599,41,Call Center,Sales,new,2025-11-12 13:26:00
4600,5,Call Center,Sales,new,2025-12-17 15:25:00
4601,48,Call Center,F&I,closed,2025-08-09 18:05:00
4602,31,Call Center,Service,new,2025-01-04 11:27:00
4603,29,QR Code,Service,working,2025-05-09 11:34:00
4604,46,Web,Service,new,2025-03-03 14:07:00
4605,17,QR Code,Sales,new,2025-08-25 19:22:00
4606,50,QR Code,Sales,closed,2025-07-22 10:25:00
4607,34,Web,Sales,new,2025-11-06 08:07:00
4608,34,QR Code,Service,working,2025-01-25 09:32:00
4609,3,Call Center,Sales,working,2025-12-10 19:11:00
4610,51,Web,Sales,new,2025-03-29 12:44:00
4611,34,Call Center,Sales,new,2025-02-13 10:37:00
4612,34,Web,Sales,closed,2025-01-04 11:00:00
4613,42,QR Code,Sales,closed,2025-09-26 09:41:00
4614,13,QR Code,F&I,closed,2025-10-15 09:13:00
4615,60,QR Code,Sales,closed,2025-09-01 10:40:00
4616,33,Call Center,Sales,new,2025-10-01 09:12:00
4617,5,QR Code,Sales,new,2025-08-31 10:32:00
4618,17,QR Code,Sales,working,2025-09-29 19:01:00
4619,43,Web,Service,new,2025-05-05 17:41:00
4620,10,Web,Service,closed,2025-04-05 09:17:00
4621,38,QR Code,Sales,new,2025-09-22 08:28:00
4622,53,Web,Sales,new,2025-07-19 18:36:00
4623,55,QR Code,F&I,new,2025-03-19 12:18:00
4624,19,Web,Sales,working,2025-10-08 14:11:00
4625,31,Call Center,Service,working,2025-04-24 14:01:00
4626,49,QR Code,F&I,closed,2025-04-07 13:40:00
4627,50,Web,Sales,working,2025-08-31 17:35:00
4628,31,Web,Service,closed,2025-07-10 12:22:00
4629,37,QR Code,Service,working,2025-03-12 16:14:00
4630,29,Web,Sales,closed,2025-05-30 10:12:00
4631,57,Call Center,Sales,working,2025-07-13 12:20:00
4632,51,QR Code,Sales,new,2025-10-28 14:48:00
4633,38,Call Center,Sales,closed,2025-05-30 19:01:00
4634,53,Call Center,Sales,working,2025-10-09 13:20:00
4635,1,Web,Service,new,2025-09-26 17:52:00
4636,59,Web,Service,closed,2025-01-02 16:13:00
4637,14,Call Center,Sales,closed,2025-12-14 12:02:00
4638,5,Web,Sales,working,2025-07-26 13:30:00
4639,44,Web,Service,new,2025-12-08 13:25:00
4640,54,Call Center,Sales,working,2025-05-26 08:49:00
4641,44,QR Code,Sales,new,2025-02-04 15:24:00
4642,19,Call Center,Service,working,2025-04-20 17:28:00
4643,18,Web,Sales,new,2025-04-03 11:55:00
4644,38,Web,Service,closed,2025-07-24 19:50:00
4645,47,Call Center,Sales,working,2025-12-17 16:35:00
4646,20,Web,Sales,new,2025-09-27 10:51:00
4647,8,Call Center,F&I,closed,2025-10-16 08:55:00
4648,5,Call Center,Sales,new,2025-12-18 12:54:00
4649,22,QR Code,Service,new,2025-08-14 08:30:00
4650,14,Web,Sales,closed,2025-08-03 11:28:00
4651,42,Web,Sales,new,2025-12-15 12:06:00
4652,52,QR Code,Service,new,2025-10-24 19:08:00
4653,9,QR Code,Sales,new,2025-05-19 15:05:00
4654,31,Web,Service,closed,2025-06-10 09:51:00
4655,35,QR Code,Sales,working,2025-11-16 11:35:00
4656,34,Web,Service,working,2025-03-12 14:36:00
4657,38,QR Code,F&I,closed,2025-07-20 15:33:00
4658,16,QR Code,Sales,closed,2025-06-15 17:18:00
4659,44,Web,Sales,working,2025-05-25 10:29:00
4660,39,Web,Sales,closed,2025-06-21 10:35:00
4661,40,Web,Sales,new,2025-03-05 11:28:00
4662,39,Call Center,Service,new,2025-12-19 16:41:00
4663,35,Web,Sales,closed,2025-09-11 15:22:00
4664,39,Call Center,F&I,working,2025-11-18 15:53:00
4665,31,QR Code,Service,new,2025-06-05 09:48:00
4666,50,Call Center,Sales,new,2025-09-04 14:26:00
4667,48,Web,Sales,new,2025-09-28 11:48:00
4668,14,Call Center,Sales,new,2025-10-01 10:47:00
4669,9,QR Code,Service,closed,2025-06-05 14:19:00
4670,2,Call Center,Sales,working,2025-06-10 11:52:00
4671,58,QR Code,Sales,new,2025-10-04 19:11:00
4672,40,Web,F&I,new,2025-05-08 16:00:00
4673,51,QR Code,Sales,new,2025-12-12 13:15:00
4674,21,Web,Service,working,2025-01-14 16:27:00
4675,39,Call Center,F&I,closed,2025-01-21 10:56:00
4676,58,Web,Service,working,2025-03-04 16:44:00
4677,59,QR Code,F&I,new,2025-10-20 11:15:00
4678,28,Web,F&I,new,2025-11-12 09:35:00
4679,53,Call Center,F&I,closed,2025-12-09 13:03:00
4680,19,Call Center,Sales,closed,2025-02-03 12:04:00
4681,57,Call Center,Service,closed,2025-09-07 14:23:00
4682,14,QR Code,F&I,working,2025-05-11 19:57:00
4683,19,QR Code,Sales,closed,2025-08-08 08:14:00
4684,35,QR Code,F&I,working,2025-05-24 18:11:00
4685,40,QR Code,F&I,closed,2025-03-30 09:57:00
4686,17,Web,Service,working,2025-04-03 10:53:00
4687,43,QR Code,Service,working,2025-08-05 19:32:00
4688,55,Call Center,Service,working,2025-02-07 08:29:00
4689,40,QR Code,F&I,working,2025-02-15 08:23:00
4690,35,QR Code,Sales,working,2025-03-12 18:59:00
4691,42,Call Center,Sales,closed,2025-08-09 13:49:00
4692,14,Web,Sales,new,2025-11-24 08:14:00
4693,17,Call Center,Sales,closed,2025-05-19 13:16:00
4694,4,Call Center,Service,closed,2025-10-27 11:06:00
4695,60,Web,Sales,new,2025-01-25 08:56:00
4696,44,QR Code,Sales,new,2025-04-07 11:48:00
4697,57,Call Center,Sales,working,2025-07-18 18:23:00
4698,24,QR Code,F&I,new,2025-06-27 16:19:00
4699,24,Web,Service,working,2025-07-16 16:44:00
4700,23,QR Code,Sales,working,2025-02-10 15:35:00
4701,22,Call Center,Service,closed,2025-09-04 11:38:00
4702,28,QR Code,Service,closed,2025-07-05 16:18:00
4703,44,QR Code,Sales,new,2025-07-13 10:28:00
4704,22,QR Code,Sales,new,2025-01-28 18:08:00
4705,58,Call Center,F&I,working,2025-10-27 11:37:00
4706,13,Call Center,Sales,working,2025-11-11 18:50:00
4707,40,Call Center,Sales,new,2025-12-11 08:48:00
4708,5,QR Code,Service,working,2025-07-22 10:57:00
4709,2,QR Code,Sales,working,2025-09-08 10:28:00
4710,7,Call Center,Sales,new,2025-12-17 09:47:00
4711,32,Call Center,Service,working,2025-06-01 14:45:00
4712,14,QR Code,Sales,working,2025-01-20 10:35:00
4713,16,Web,Sales,new,2025-02-19 10:54:00
4714,25,Web,Sales,new,2025-05-10 14:03:00
4715,4,Web,F&I,new,2025-08-09 15:58:00
4716,3,Web,Sales,closed,2025-01-31 08:32:00
4717,31,QR Code,Service,closed,2025-11-14 09:41:00
4718,56,Web,Service,closed,2025-12-14 18:23:00
4719,26,Web,F&I,working,2025-11-18 18:37:00
4720,59,Web,F&I,new,2025-05-24 08:52:00
4721,40,QR Code,Service,new,2025-11-13 19:52:00
4722,34,QR Code,Service,working,2025-05-25 13:10:00
4723,40,Call Center,Sales,working,2025-10-06 08:00:00
4724,46,Web,Sales,new,2025-02-15 13:05:00
4725,33,Call Center,Sales,new,2025-03-25 14:14:00
4726,56,QR Code,Service,new,2025-01-15 19:58:00
4727,57,Call Center,Sales,working,2025-02-10 16:01:00
4728,30,Call Center,Sales,new,2025-09-05 15:06:00
4729,34,Call Center,Sales,new,2025-02-24 18:55:00
4730,53,Web,Sales,new,2025-12-01 15:48:00
4731,57,Web,F&I,working,2025-05-01 14:35:00
4732,13,Web,Sales,new,2025-11-22 13:11:00
4733,46,Call Center,Service,closed,2025-09-04 13:05:00
4734,43,QR Code,Service,new,2025-09-03 12:43:00
4735,57,Web,Service,new,2025-11-11 18:28:00
4736,52,Web,Service,new,2025-02-09 17:39:00
4737,47,QR Code,Service,new,2025-12-08 11:03:00
4738,32,Call Center,Sales,closed,2025-09-09 14:04:00
4739,24,QR Code,Service,closed,2025-11-23 13:43:00
4740,55,Call Center,Service,closed,2025-04-28 12:05:00
4741,45,Web,Sales,new,2025-07-29 08:59:00
4742,4,Call Center,Service,new,2025-06-29 12:59:00
4743,45,Web,Sales,closed,2025-09-25 11:18:00
4744,10,QR Code,Sales,working,2025-02-18 11:01:00
4745,19,Web,Sales,closed,2025-09-13 11:08:00
4746,41,QR Code,Service,new,2025-03-30 14:43:00
4747,31,Call Center,Sales,new,2025-04-16 13:33:00
4748,29,Web,F&I,working,2025-05-10 14:21:00
4749,55,Web,Sales,closed,2025-03-08 14:33:00
4750,49,Web,Sales,new,2025-02-28 15:23:00
4751,20,Web,Service,new,2025-06-17 19:40:00
4752,1,Call Center,Sales,working,2025-11-17 12:43:00
4753,34,Call Center,Sales,closed,2025-06-02 11:07:00
4754,56,Web,Sales,working,2025-03-07 16:34:00
4755,54,Web,Sales,working,2025-06-30 09:06:00
4756,38,Call Center,Sales,new,2025-12-02 12:43:00
4757,56,QR Code,Service,closed,2025-04-24 09:40:00
4758,46,QR Code,Sales,working,2025-01-05 15:04:00
4759,22,QR Code,Sales,closed,2025-04-10 09:43:00
4760,1,Call Center,Sales,closed,2025-12-03 17:46:00
4761,39,Web,Sales,closed,2025-11-13 12:02:00
4762,9,Call Center,F&I,new,2025-09-26 16:56:00
4763,24,QR Code,Sales,new,2025-10-24 16:49:00
4764,1,QR Code,Sales,new,2025-01-04 13:59:00
4765,31,Call Center,Service,closed,2025-11-19 18:09:00
4766,58,QR Code,Service,new,2025-08-06 11:55:00
4767,30,QR Code,Sales,new,2025-07-13 13:17:00
4768,54,Call Center,Sales,new,2025-12-14 17:42:00
4769,14,QR Code,Service,new,2025-06-20 12:37:00
4770,42,Web,Service,working,2025-12-02 17:05:00
4771,10,QR Code,Sales,working,2025-09-21 18:13:00
4772,53,Call Center,F&I,new,2025-11-08 18:38:00
4773,10,Web,Sales,closed,2025-10-28 17:38:00
4774,4,QR Code,Sales,working,2025-12-13 15:36:00
4775,59,QR Code,Service,closed,2025-09-18 09:17:00
4776,8,QR Code,Sales,working,2025-08-31 13:50:00
4777,36,Web,Sales,closed,2025-09-22 08:56:00
4778,23,Call Center,Sales,working,2025-08-22 12:55:00
4779,43,Call Center,Sales,closed,2025-11-12 13:55:00
4780,33,QR Code,Service,working,2025-01-13 14:52:00
4781,1,Call Center,Sales,closed,2025-01-01 16:07:00
4782,3,Call Center,F&I,working,2025-01-03 09:36:00
4783,26,Web,F&I,working,2025-11-30 19:17:00
4784,4,Web,Service,working,2025-11-15 19:31:00
4785,54,QR Code,Sales,working,2025-05-28 15:24:00
4786,55,Call Center,Sales,closed,2025-12-12 14:15:00
4787,53,Call Center,Sales,new,2025-05-16 10:12:00
4788,31,Web,F&I,working,2025-07-13 19:22:00
4789,24,QR Code,F&I,working,2025-01-13 12:32:00
4790,22,Web,Sales,working,2025-06-30 13:54:00
4791,41,QR Code,Sales,working,2025-11-17 08:18:00
4792,45,Web,Sales,closed,2025-06-09 19:24:00
4793,38,QR Code,Sales,closed,2025-07-21 18:28:00
4794,24,QR Code,Sales,closed,2025-12-02 12:10:00
4795,10,Call Center,Service,closed,2025-05-28 15:54:00
4796,30,Call Center,Sales,new,2025-02-14 19:44:00
4797,22,Call Center,Sales,working,2025-11-06 11:43:00
4798,20,Web,Service,closed,2025-09-03 16:37:00
4799,20,QR Code,Service,closed,2025-06-11 12:12:00
4800,2,Call Center,Service,new,2025-06-14 14:01:00
4801,52,Web,F&I,closed,2025-09-30 13:34:00
4802,29,QR Code,Sales,closed,2025-08-05 09:40:00
4803,45,Web,Sales,working,2025-05-04 09:10:00
4804,49,Web,Sales,new,2025-05-14 11:11:00
4805,45,Call Center,F&I,new,2025-09-22 12:22:00
4806,30,Call Center,Sales,working,2025-05-19 17:08:00
4807,58,Call Center,Sales,new,2025-01-18 08:24:00
4808,42,Call Center,Sales,working,2025-07-12 14:17:00
4809,3,Web,Sales,working,2025-03-29 19:46:00
4810,18,QR Code,F&I,new,2025-12-14 13:54:00
4811,31,QR Code,Sales,working,2025-03-08 16:23:00
4812,49,QR Code,F&I,working,2025-03-14 12:41:00
4813,24,Call Center,Service,new,2025-05-02 09:14:00
4814,1,Web,Service,closed,2025-05-17 10:30:00
4815,49,Web,Sales,closed,2025-07-11 11:14:00
4816,34,QR Code,Sales,new,2025-03-20 17:36:00
4817,20,Web,Sales,new,2025-09-29 08:55:00
4818,13,Call Center,Sales,closed,2025-09-26 10:25:00
4819,1,QR Code,Sales,working,2025-10-23 12:29:00
4820,24,Call Center,Sales,working,2025-01-14 08:21:00
4821,41,QR Code,Sales,closed,2025-01-20 14:55:00
4822,56,Call Center,Sales,working,2025-03-10 10:02:00
4823,56,Web,F&I,working,2025-01-20 09:47:00
4824,25,Web,Sales,closed,2025-05-04 09:54:00
4825,36,QR Code,F&I,new,2025-07-30 12:00:00
4826,9,Web,F&I,working,2025-11-22 10:09:00
4827,7,Call Center,Sales,closed,2025-04-08 10:34:00
4828,11,QR Code,Sales,new,2025-05-16 18:37:00
4829,37,QR Code,F&I,working,2025-02-19 11:48:00
4830,32,Web,Sales,closed,2025-07-12 17:55:00
4831,30,QR Code,Sales,new,2025-01-21 11:24:00
4832,54,Web,Sales,closed,2025-03-25 11:27:00
4833,31,Web,Sales,closed,2025-08-19 19:11:00
4834,13,Call Center,Sales,working,2025-09-15 10:38:00
4835,51,Call Center,Sales,working,2025-02-12 10:46:00
4836,2,QR Code,Sales,new,2025-10-25 19:43:00
4837,12,Call Center,Sales,working,2025-10-30 14:28:00
4838,34,QR Code,Sales,closed,2025-12-07 19:14:00
4839,45,Web,Sales,working,2025-11-26 10:44:00
4840,45,Call Center,Service,working,2025-04-07 12:07:00
4841,15,QR Code,Sales,closed,2025-04-17 18:37:00
4842,31,QR Code,Sales,closed,2025-07-05 19:11:00
4843,1,Web,Sales,working,2025-01-03 09:35:00
4844,30,Web,Sales,closed,2025-11-19 09:17:00
4845,43,Web,Service,closed,2025-03-13 08:47:00
4846,58,Call Center,Service,closed,2025-11-17 18:03:00
4847,56,Web,Service,new,2025-07-08 18:19:00
4848,10,QR Code,Sales,working,2025-08-05 18:32:00
4849,16,Web,Service,new,2025-04-13 12:53:00
4850,49,QR Code,Sales,working,2025-04-12 13:17:00
4851,47,Call Center,F&I,closed,2025-04-26 09:18:00
4852,20,QR Code,Service,new,2025-01-31 15:04:00
4853,22,Web,Sales,closed,2025-12-13 08:39:00
4854,48,Call Center,Service,new,2025-07-06 19:11:00
4855,19,QR Code,Sales,working,2025-08-13 15:41:00
4856,25,Web,Sales,working,2025-05-29 18:59:00
4857,3,QR Code,Service,working,2025-08-27 16:05:00
4858,47,QR Code,Sales,new,2025-02-05 12:53:00
4859,34,Web,Sales,closed,2025-01-05 12:08:00
4860,2,Web,Sales,new,2025-05-24 18:49:00
4861,29,QR Code,Sales,new,2025-03-28 19:53:00
4862,59,Call Center,F&I,working,2025-10-19 17:38:00
4863,55,QR Code,F&I,new,2025-05-21 08:51:00
4864,36,Call Center,Sales,new,2025-06-12 14:28:00
4865,23,Call Center,Sales,working,2025-11-28 16:14:00
4866,44,Call Center,Sales,new,2025-03-21 16:24:00
4867,49,QR Code,Sales,new,2025-07-09 08:25:00
4868,12,Web,Sales,closed,2025-06-12 08:31:00
4869,47,Web,F&I,closed,2025-04-01 16:27:00
4870,3,Web,Service,new,2025-11-09 13:49:00
4871,53,Web,Sales,closed,2025-05-01 08:59:00
4872,48,QR Code,Sales,new,2025-12-02 17:06:00
4873,46,Call Center,Sales,closed,2025-05-18 17:43:00
4874,55,Call Center,Sales,working,2025-11-26 12:46:00
4875,20,Call Center,Sales,working,2025-06-19 12:41:00
4876,26,Web,Sales,new,2025-08-12 08:21:00
4877,10,Call Center,Sales,working,2025-05-19 15:30:00
4878,1,Call Center,Sales,new,2025-09-10 12:03:00
4879,15,QR Code,Service,working,2025-04-08 15:36:00
4880,29,QR Code,Service,working,2025-03-19 19:07:00
4881,25,Web,Sales,closed,2025-11-26 16:58:00
4882,38,Call Center,F&I,new,2025-08-05 16:17:00
4883,43,Web,F&I,new,2025-09-02 14:01:00
4884,27,Call Center,Sales,closed,2025-04-28 17:41:00
4885,3,Web,Service,closed,2025-07-20 15:27:00
4886,39,QR Code,Sales,working,2025-01-28 18:39:00
4887,52,QR Code,Sales,working,2025-02-09 09:54:00
4888,6,Call Center,Service,closed,2025-10-25 09:47:00
4889,20,QR Code,Sales,working,2025-11-09 16:16:00
4890,16,Call Center,Sales,working,2025-03-10 17:53:00
4891,6,Web,Sales,working,2025-03-02 13:01:00
4892,43,Web,Sales,working,2025-01-21 13:41:00
4893,48,Web,Service,working,2025-02-23 18:42:00
4894,58,QR Code,Sales,closed,2025-04-01 16:15:00
4895,26,Call Center,F&I,new,2025-01-19 11:27:00
4896,57,Call Center,Sales,closed,2025-06-11 15:18:00
4897,14,QR Code,Sales,new,2025-09-10 09:00:00
4898,53,Call Center,Sales,closed,2025-07-27 08:36:00
4899,26,QR Code,Sales,working,2025-02-13 12:19:00
4900,46,QR Code,Sales,closed,2025-07-24 10:08:00
4901,30,Web,Sales,new,2025-12-20 08:21:00
4902,12,QR Code,Sales,working,2025-09-25 13:46:00
4903,40,Call Center,Service,closed,2025-10-22 17:28:00
4904,23,QR Code,F&I,closed,2025-04-08 08:11:00
4905,20,Call Center,Service,new,2025-05-11 18:43:00
4906,58,Web,Service,closed,2025-04-29 08:39:00
4907,4,Web,Sales,new,2025-09-20 19:29:00
4908,29,Call Center,Sales,closed,2025-07-20 11:41:00
4909,11,Web,Sales,working,2025-11-25 10:54:00
4910,26,QR Code,F&I,working,2025-01-03 08:05:00
4911,11,Call Center,Service,working,2025-06-08 13:35:00
4912,59,QR Code,Service,closed,2025-01-22 12:40:00
4913,39,QR Code,Sales,working,2025-01-12 12:38:00
4914,46,Call Center,Sales,new,2025-04-25 08:30:00
4915,32,Web,F&I,new,2025-09-22 13:03:00
4916,52,Call Center,Sales,closed,2025-06-13 10:38:00
4917,48,Web,Sales,new,2025-05-09 16:13:00
4918,58,Call Center,F&I,new,2025-06-07 15:51:00
4919,15,Call Center,Sales,new,2025-09-27 17:22:00
4920,4,QR Code,Service,working,2025-11-29 16:27:00
4921,21,QR Code,Service,working,2025-09-05 19:03:00
4922,26,Call Center,Sales,working,2025-08-20 09:17:00
4923,54,QR Code,Sales,closed,2025-08-11 13:27:00
4924,17,Call Center,Sales,closed,2025-12-01 13:04:00
4925,13,Web,Sales,working,2025-01-31 08:05:00
4926,4,QR Code,Sales,working,2025-02-01 14:43:00
4927,54,Web,Sales,closed,2025-03-06 16:30:00
4928,8,Web,Sales,new,2025-04-09 10:34:00
4929,11,Web,Service,closed,2025-08-03 14:21:00
4930,53,Call Center,Sales,working,2025-05-13 17:40:00
4931,49,Call Center,Service,working,2025-10-21 17:22:00
4932,55,Web,Sales,working,2025-10-24 12:56:00
4933,47,Web,Sales,closed,2025-12-02 17:10:00
4934,4,Call Center,Sales,working,2025-05-20 19:09:00
4935,34,Call Center,F&I,working,2025-08-19 19:33:00
4936,36,Web,Sales,new,2025-06-12 12:03:00
4937,34,QR Code,Service,closed,2025-07-17 17:45:00
4938,41,Call Center,Sales,working,2025-11-15 14:12:00
4939,54,QR Code,Sales,new,2025-05-11 12:28:00
4940,7,Web,Sales,working,2025-02-27 11:30:00
4941,35,Web,F&I,new,2025-02-13 14:10:00
4942,19,QR Code,Service,new,2025-01-11 09:36:00
4943,8,Web,Sales,closed,2025-07-23 09:27:00
4944,47,QR Code,Service,working,2025-10-23 14:11:00
4945,5,Call Center,Sales,working,2025-09-15 17:40:00
4946,9,Web,Sales,closed,2025-05-12 14:28:00
4947,34,QR Code,Sales,closed,2025-12-07 10:21:00
4948,4,QR Code,Sales,new,2025-01-14 11:49:00
4949,53,Call Center,Sales,working,2025-02-19 16:11:00
4950,5,Call Center,Service,working,2025-10-13 09:28:00
4951,42,QR Code,Service,new,2025-08-07 11:06:00
4952,26,Web,Sales,new,2025-06-02 11:25:00
4953,11,Web,F&I,new,2025-06-28 13:15:00
4954,3,Call Center,Sales,working,2025-02-21 19:25:00
4955,55,Web,Sales,new,2025-10-20 09:44:00
4956,1,Web,Sales,closed,2025-07-04 10:23:00
4957,12,Call Center,F&I,new,2025-01-22 13:19:00
4958,52,Web,Sales,new,2025-04-28 14:40:00
4959,20,Web,Service,closed,2025-12-09 16:56:00
4960,9,Call Center,Sales,closed,2025-11-21 08:17:00
4961,12,Web,Sales,new,2025-05-17 18:48:00
4962,22,Web,Service,working,2025-01-26 16:57:00
4963,2,QR Code,Sales,closed,2025-04-21 17:32:00
4964,50,Web,Service,working,2025-12-13 15:27:00
4965,55,Call Center,F&I,working,2025-01-16 18:44:00
4966,1,Web,Sales,new,2025-07-03 09:47:00
4967,8,Web,Sales,closed,2025-06-26 18:47:00
4968,40,QR Code,Sales,closed,2025-03-08 15:38:00
4969,7,Web,Service,closed,2025-11-02 18:03:00
4970,5,Web,Sales,working,2025-05-01 18:26:00
4971,58,Call Center,F&I,new,2025-10-19 14:52:00
4972,27,QR Code,Sales,new,2025-01-10 17:19:00
4973,3,Web,Sales,new,2025-03-01 18:50:00
4974,60,QR Code,F&I,closed,2025-06-07 16:47:00
4975,42,QR Code,Sales,working,2025-12-19 17:31:00
4976,14,QR Code,Sales,working,2025-03-25 18:57:00
4977,16,QR Code,Service,new,2025-09-20 19:25:00
4978,26,Web,Service,closed,2025-09-12 18:23:00
4979,3,QR Code,F&I,closed,2025-05-14 12:09:00
4980,3,QR Code,Service,closed,2025-09-21 10:20:00
4981,51,QR Code,Sales,closed,2025-10-04 11:38:00
4982,35,Call Center,Sales,new,2025-01-24 15:30:00
4983,37,QR Code,Sales,working,2025-11-25 11:44:00
4984,17,QR Code,Sales,closed,2025-01-12 18:07:00
4985,1,Call Center,Service,closed,2025-06-13 09:15:00
4986,46,Call Center,Sales,new,2025-07-17 08:02:00
4987,33,Web,Service,new,2025-07-03 19:54:00
4988,48,QR Code,Sales,working,2025-03-11 16:59:00
4989,54,Web,Sales,working,2025-07-04 09:59:00
4990,5,QR Code,Sales,new,2025-01-30 09:21:00
4991,49,QR Code,Sales,working,2025-01-20 10:59:00
4992,53,Call Center,Sales,working,2025-02-09 19:36:00
4993,2,Web,Sales,working,2025-03-04 13:23:00
4994,25,Web,F&I,new,2025-11-30 11:35:00
4995,52,Web,Sales,new,2025-04-09 12:15:00
4996,17,QR Code,Service,working,2025-12-06 11:32:00
4997,56,QR Code,Sales,closed,2025-10-20 17:23:00
4998,15,Call Center,Sales,working,2025-07-23 15:11:00
4999,8,Web,Sales,working,2025-01-26 19:29:00
5000,37,QR Code,Service,new,2025-09-18 13:21:00
5001,41,Call Center,Sales,working,2025-06-12 11:08:00
5002,10,QR Code,Sales,closed,2025-05-16 18:10:00
5003,4,Call Center,Sales,new,2025-12-06 17:04:00
5004,30,Web,Sales,new,2025-03-30 18:41:00
5005,34,Call Center,Sales,working,2025-02-26 14:08:00
5006,15,Call Center,Sales,new,2025-02-01 12:54:00
5007,19,Web,Service,closed,2025-05-08 18:55:00
5008,55,Web,Service,closed,2025-07-10 10:47:00
5009,48,QR Code,Sales,closed,2025-06-06 18:30:00
5010,48,Web,Service,working,2025-09-23 14:42:00
5011,42,Call Center,Sales,working,2025-06-06 08:54:00
5012,37,QR Code,Sales,new,2025-07-30 15:07:00
5013,40,Web,Sales,closed,2025-05-25 13:40:00
5014,1,Call Center,Sales,closed,2025-05-25 13:59:00
5015,15,QR Code,Service,new,2025-05-01 11:48:00
5016,52,Call Center,Sales,working,2025-06-05 09:27:00
5017,48,QR Code,Sales,closed,2025-11-15 12:58:00
5018,38,Call Center,Sales,new,2025-09-07 17:33:00
5019,38,Call Center,Service,new,2025-06-19 13:31:00
5020,60,Web,Sales,working,2025-09-22 12:08:00
5021,47,QR Code,Sales,closed,2025-05-27 11:28:00
5022,34,Call Center,Sales,closed,2025-12-10 15:40:00
5023,33,Web,Sales,working,2025-11-05 11:28:00
5024,14,Web,Sales,new,2025-07-27 12:19:00
5025,27,QR Code,Sales,working,2025-02-04 19:28:00
5026,19,Web,Sales,working,2025-08-17 15:33:00
5027,24,Web,F&I,closed,2025-03-06 11:41:00
5028,7,QR Code,Service,closed,2025-11-24 09:20:00
5029,29,Web,Service,new,2025-11-02 19:29:00
5030,47,Web,F&I,closed,2025-02-01 08:53:00
5031,5,Call Center,Sales,working,2025-09-06 09:09:00
5032,36,Web,Sales,new,2025-07-02 12:03:00
5033,7,Web,Sales,closed,2025-09-13 13:27:00
5034,18,Web,Sales,closed,2025-04-21 19:08:00
5035,2,Call Center,Sales,new,2025-04-05 08:26:00
5036,33,Web,Sales,working,2025-08-25 15:14:00
5037,48,Web,Sales,closed,2025-10-21 11:50:00
5038,44,QR Code,Sales,working,2025-06-21 18:22:00
5039,3,QR Code,Sales,working,2025-10-03 19:02:00
5040,8,Web,Sales,working,2025-08-27 15:37:00
5041,57,Web,Sales,closed,2025-10-23 14:22:00
5042,19,Call Center,Service,new,2025-04-22 15:29:00
5043,56,QR Code,Sales,closed,2025-06-20 14:31:00
5044,11,QR Code,Sales,new,2025-10-04 15:49:00
5045,58,QR Code,Sales,new,2025-09-15 09:51:00
5046,34,Web,F&I,new,2025-04-24 10:13:00
5047,17,QR Code,Service,working,2025-05-23 16:16:00
5048,26,Web,Service,new,2025-07-07 15:37:00
5049,25,QR Code,Service,working,2025-11-10 15:42:00
5050,42,Web,Sales,closed,2025-07-07 19:02:00
5051,17,Web,Sales,new,2025-04-12 10:39:00
5052,30,Web,Sales,working,2025-01-17 14:49:00
5053,11,Web,Service,working,2025-05-02 14:42:00
5054,23,Call Center,Sales,new,2025-02-14 14:20:00
5055,47,Call Center,F&I,closed,2025-05-01 14:31:00
5056,49,Call Center,Service,closed,2025-03-01 13:07:00
5057,38,Web,Sales,new,2025-02-09 10:08:00
5058,39,Web,Sales,working,2025-03-14 09:35:00
5059,11,QR Code,Sales,working,2025-03-23 16:57:00
5060,56,Web,Sales,working,2025-05-01 17:35:00
5061,13,QR Code,Sales,closed,2025-08-30 09:22:00
5062,37,Web,Sales,working,2025-04-04 14:41:00
5063,52,Web,F&I,new,2025-03-15 17:12:00
5064,43,Web,Sales,new,2025-01-09 17:09:00
5065,16,Web,Service,working,2025-04-24 10:43:00
5066,15,Call Center,Service,closed,2025-10-24 14:46:00
5067,40,QR Code,Sales,new,2025-05-23 15:52:00
5068,20,QR Code,Sales,closed,2025-01-16 09:50:00
